sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,doc,secchi_depth,tn,toc,tp,turbidity,eo_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id,chl_a_ext,conductivity,dissolved_oxygen,doc_ext,oxygen_saturation,ph,suspended_solids,temperature,tn_ext,toc_ext,tp_ext,turbidity_ext,depth_layer,name,lakename,municipality,Municipal,EnvironmentType,WaterManagementAreaCode,WaterManagementArea,WaterbasinCode,Waterbasin,WaterbodyType,WaterbodyType_Id
FI_00000049,10060,10060,2023-09-05,61.41234231212037,29.399668855924936,2.3,,,380.0,,14.0,2.3,S2_FI_00000049,2023-01-24,0.0,97.166908,80.4004562634141,171.279359404197,,,35VNH,S2A_MSIL2A_20230124T094301_R036_T35VNH_20240809T194020,2.3,10.0,7.900000000000001,,84.0,7.400000000000001,2.7,18.4,380.0,,14.0,2.3,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000050,10060,10060,2023-09-05,61.41234231212037,29.399668855924936,2.3,,,380.0,,14.0,2.3,S2_FI_00000050,2023-02-08,1.0,99.763161,76.2475474357969,170.41768004929,,,35VNH,S2B_MSIL2A_20230208T094049_R036_T35VNH_20240813T101951,2.3,10.0,7.900000000000001,,84.0,7.400000000000001,2.7,18.4,380.0,,14.0,2.3,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000051,10060,10060,2023-09-05,61.41234231212037,29.399668855924936,2.3,,,380.0,,14.0,2.3,S2_FI_00000051,2023-02-28,1.0,26.003328,69.2171016172935,170.208667846854,,,35VNH,S2B_MSIL2A_20230228T094029_R036_T35VNH_20230301T181338,2.3,10.0,7.900000000000001,,84.0,7.400000000000001,2.7,18.4,380.0,,14.0,2.3,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000052,10060,10060,2023-09-05,61.41234231212037,29.399668855924936,2.3,,,380.0,,14.0,2.3,S2_FI_00000052,2023-03-12,1.0,89.069247,64.7667236899318,167.772995811037,,,35VNH,S2A_MSIL2A_20230312T093031_R136_T35VNH_20240818T192626,2.3,10.0,7.900000000000001,,84.0,7.400000000000001,2.7,18.4,380.0,,14.0,2.3,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000053,10060,10060,2023-09-05,61.41234231212037,29.399668855924936,2.3,,,380.0,,14.0,2.3,S2_FI_00000053,2023-04-04,0.0,35.110444,55.4169002105759,171.681693098142,,,35VNH,S2A_MSIL2A_20230404T094031_R036_T35VNH_20240825T224659,2.3,10.0,7.900000000000001,,84.0,7.400000000000001,2.7,18.4,380.0,,14.0,2.3,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000054,10060,10060,2023-10-03,61.41234231212037,29.399668855924936,1.8,,,460.0,,24.0,3.0,S2_FI_00000054,2023-05-04,1.0,83.556539,45.0545391176175,172.780625096716,,,35VNH,S2A_MSIL2A_20230504T094031_R036_T35VNH_20230504T163444,1.8,9.6,8.8,,85.0,7.099999999999999,2.85,13.699999999999998,460.0,,24.0,3.0,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000055,10060,10060,2023-10-03,61.41234231212037,29.399668855924936,1.8,,,460.0,,24.0,3.0,S2_FI_00000055,2023-05-16,0.0,100.0,42.1086134427927,169.155704697923,,,35VNH,S2B_MSIL2A_20230516T092559_R136_T35VNH_20230516T135124,1.8,9.6,8.8,,85.0,7.099999999999999,2.85,13.699999999999998,460.0,,24.0,3.0,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000056,10060,10060,2023-10-03,61.41234231212037,29.399668855924936,1.8,,,460.0,,24.0,3.0,S2_FI_00000056,2023-06-08,1.0,90.519845,38.216586513725,171.285207644664,,,35VNH,S2B_MSIL2A_20230608T093549_R036_T35VNH_20240911T145836,1.8,9.6,8.8,,85.0,7.099999999999999,2.85,13.699999999999998,460.0,,24.0,3.0,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000057,10060,10060,2023-10-03,61.41234231212037,29.399668855924936,1.8,,,460.0,,24.0,3.0,S2_FI_00000057,2023-07-03,0.0,90.499061,38.2002205763434,169.336651536226,,,35VNH,S2A_MSIL2A_20230703T094041_R036_T35VNH_20230703T161416,1.8,9.6,8.8,,85.0,7.099999999999999,2.85,13.699999999999998,460.0,,24.0,3.0,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000058,10060,10060,2023-10-03,61.41234231212037,29.399668855924936,1.8,,,460.0,,24.0,3.0,S2_FI_00000058,2023-07-03,1.0,90.499061,38.2002205763434,169.336651536226,,,35VNH,S2A_MSIL2A_20230703T094041_R036_T35VNH_20230703T161416,1.8,9.6,8.8,,85.0,7.099999999999999,2.85,13.699999999999998,460.0,,24.0,3.0,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000059,10060,10060,2023-10-03,61.41234231212037,29.399668855924936,1.8,,,460.0,,24.0,3.0,S2_FI_00000059,2023-07-30,1.0,24.036452,42.9349625787504,165.731781869805,,,35VNH,S2A_MSIL2A_20230730T093041_R136_T35VNH_20241018T172529,1.8,9.6,8.8,,85.0,7.099999999999999,2.85,13.699999999999998,460.0,,24.0,3.0,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000060,10060,10060,2023-11-01,61.41234231212037,29.399668855924936,,,,490.0,,10.0,1.7,S2_FI_00000060,2023-08-02,1.0,96.141231,43.4118805092743,169.353061671041,,,35VNH,S2A_MSIL2A_20230802T094041_R036_T35VNH_20241026T134447,,7.900000000000001,12.199999999999998,,89.0,7.3,2.25,2.4,490.0,,10.0,1.7,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000061,10060,10060,2023-11-01,61.41234231212037,29.399668855924936,,,,490.0,,10.0,1.7,S2_FI_00000061,2023-09-06,1.0,25.755775,54.5450230268766,173.037210687136,,,35VNH,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,,7.900000000000001,12.199999999999998,,89.0,7.3,2.25,2.4,490.0,,10.0,1.7,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000062,10060,10060,2023-11-01,61.41234231212037,29.399668855924936,,,,490.0,,10.0,1.7,S2_FI_00000062,2023-10-03,0.0,98.598212,64.9324874901792,173.527670900678,,,35VNH,S2B_MSIL2A_20231003T092729_R136_T35VNH_20241101T185340,,7.900000000000001,12.199999999999998,,89.0,7.3,2.25,2.4,490.0,,10.0,1.7,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000063,10060,10060,2023-11-01,61.41234231212037,29.399668855924936,,,,490.0,,10.0,1.7,S2_FI_00000063,2023-10-23,0.0,99.999201,72.3100177204643,175.178799573522,,,35VNH,S2B_MSIL2A_20231023T093029_R136_T35VNH_20231023T123222,,7.900000000000001,12.199999999999998,,89.0,7.3,2.25,2.4,490.0,,10.0,1.7,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000064,10060,10060,2023-11-01,61.41234231212037,29.399668855924936,,,,490.0,,10.0,1.7,S2_FI_00000064,2023-10-31,1.0,98.521167,74.9373601627832,177.979775918871,,,35VNH,S2A_MSIL2A_20231031T094131_R036_T35VNH_20231031T123124,,7.900000000000001,12.199999999999998,,89.0,7.3,2.25,2.4,490.0,,10.0,1.7,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000065,10060,10060,2023-11-01,61.41234231212037,29.399668855924936,,,,490.0,,10.0,1.7,S2_FI_00000065,2023-12-12,0.0,97.809678,84.0992718300985,173.539337116313,,,35VNH,S2B_MSIL2A_20231212T093309_R136_T35VNH_20241112T184056,,7.900000000000001,12.199999999999998,,89.0,7.3,2.25,2.4,490.0,,10.0,1.7,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000066,10060,10060,2023-12-12,61.41234231212037,29.399668855924936,,,,400.0,,9.8,1.3,S2_FI_00000066,2024-01-01,1.0,4.753267,84.2138858487205,171.300468071902,,,35VNH,S2B_MSIL2A_20240101T093319_R136_T35VNH_20240101T131953,,8.6,13.0,,89.0,7.3,1.25,0.2,400.0,,9.8,1.3,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000067,10060,10060,2023-12-12,61.41234231212037,29.399668855924936,,,,400.0,,9.8,1.3,S2_FI_00000067,2024-01-11,1.0,66.126502,83.1315192307082,170.167769768197,,,35VNH,S2B_MSIL2A_20240111T093249_R136_T35VNH_20240115T131524,,8.6,13.0,,89.0,7.3,1.25,0.2,400.0,,9.8,1.3,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000068,10060,10060,2023-12-12,61.41234231212037,29.399668855924936,,,,400.0,,9.8,1.3,S2_FI_00000068,2024-02-05,1.0,95.914358,77.4704053439036,168.097028163643,,,35VNH,S2A_MSIL2A_20240205T093201_R136_T35VNH_20240205T114107,,8.6,13.0,,89.0,7.3,1.25,0.2,400.0,,9.8,1.3,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000069,10060,10060,2023-12-12,61.41234231212037,29.399668855924936,,,,400.0,,9.8,1.3,S2_FI_00000069,2024-03-04,1.0,36.642608,67.3867071471209,170.282670092089,,,35VNH,S2B_MSIL2A_20240304T093749_R036_T35VNH_20240304T125337,,8.6,13.0,,89.0,7.3,1.25,0.2,400.0,,9.8,1.3,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000070,10060,10060,2023-12-12,61.41234231212037,29.399668855924936,,,,400.0,,9.8,1.3,S2_FI_00000070,2024-04-03,1.0,97.458911,55.5111280037107,171.664174869279,,,35VNH,S2B_MSIL2A_20240403T093549_R036_T35VNH_20240403T133535,,8.6,13.0,,89.0,7.3,1.25,0.2,400.0,,9.8,1.3,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000071,10060,10060,2023-12-12,61.41234231212037,29.399668855924936,,,,400.0,,9.8,1.3,S2_FI_00000071,2024-05-03,1.0,67.633313,45.125627166075,172.785088208829,,,35VNH,S2B_MSIL2A_20240503T093549_R036_T35VNH_20240503T132046,,8.6,13.0,,89.0,7.3,1.25,0.2,400.0,,9.8,1.3,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000072,10060,10060,2024-01-10,61.41234231212037,29.399668855924936,,,,430.0,,10.0,1.1,S2_FI_00000072,2024-05-08,1.0,30.803224,43.7231349406598,172.790787883679,,,35VNH,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,,9.0,13.300000000000002,,93.0,7.3,1.75,0.8000000000000002,430.0,,10.0,1.1,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000073,10060,10060,2024-01-10,61.41234231212037,29.399668855924936,,,,430.0,,10.0,1.1,S2_FI_00000073,2024-06-04,0.0,36.4135,38.7496611520196,167.879245143897,,,35VNH,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,,9.0,13.300000000000002,,93.0,7.3,1.75,0.8000000000000002,430.0,,10.0,1.1,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000074,10060,10060,2024-01-10,61.41234231212037,29.399668855924936,,,,430.0,,10.0,1.1,S2_FI_00000074,2024-07-02,1.0,46.898004,38.1794068512968,169.350587999393,,,35VNH,S2B_MSIL2A_20240702T093549_R036_T35VNH_20240702T132058,,9.0,13.300000000000002,,93.0,7.3,1.75,0.8000000000000002,430.0,,10.0,1.1,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000075,10060,10060,2024-01-10,61.41234231212037,29.399668855924936,,,,430.0,,10.0,1.1,S2_FI_00000075,2024-07-02,0.0,46.898004,38.1794068512968,169.350587999393,,,35VNH,S2B_MSIL2A_20240702T093549_R036_T35VNH_20240702T132058,,9.0,13.300000000000002,,93.0,7.3,1.75,0.8000000000000002,430.0,,10.0,1.1,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000076,10060,10060,2024-01-10,61.41234231212037,29.399668855924936,,,,430.0,,10.0,1.1,S2_FI_00000076,2024-08-06,0.0,60.432649,44.6693954220926,169.65775268559,,,35VNH,S2A_MSIL2A_20240806T094031_R036_T35VNH_20240806T115350,,9.0,13.300000000000002,,93.0,7.3,1.75,0.8000000000000002,430.0,,10.0,1.1,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000077,10060,10060,2024-01-10,61.41234231212037,29.399668855924936,,,,430.0,,10.0,1.1,S2_FI_00000077,2024-08-08,0.0,44.363379,45.4737570206836,166.475011128331,,,35VNH,S2B_MSIL2A_20240808T092559_R136_T35VNH_20240808T122517,,9.0,13.300000000000002,,93.0,7.3,1.75,0.8000000000000002,430.0,,10.0,1.1,0.3,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000078,10060,10060,2024-02-06,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.77,S2_FI_00000078,2024-09-02,1.0,62.506127,53.5543563379985,169.525517597413,,,35VNH,S2A_MSIL2A_20240902T093031_R136_T35VNH_20240902T124949,,9.7,13.1,,90.0,7.400000000000001,1.0,0.2,440.0,,10.0,0.77,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000079,10060,10060,2024-02-06,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.77,S2_FI_00000079,2024-09-30,1.0,6.764941,63.9655152771795,176.044079053068,,,35VNH,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,,9.7,13.1,,90.0,7.400000000000001,1.0,0.2,440.0,,10.0,0.77,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000080,10060,10060,2024-02-06,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.77,S2_FI_00000080,2024-11-06,0.0,100.0,77.1054745287643,175.537592344122,,,35VNH,S2B_MSIL2A_20241106T093059_R136_T35VNH_20241106T110328,,9.7,13.1,,90.0,7.400000000000001,1.0,0.2,440.0,,10.0,0.77,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000081,10060,10060,2024-02-06,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.77,S2_FI_00000081,2024-11-11,0.0,99.999988,78.5314539560425,175.508938410983,,,35VNH,S2A_MSIL2A_20241111T093231_R136_T35VNH_20241111T103545,,9.7,13.1,,90.0,7.400000000000001,1.0,0.2,440.0,,10.0,0.77,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000082,10060,10060,2024-02-06,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.77,S2_FI_00000082,2024-12-06,3.0,93.714082,83.5688864322581,174.062696874444,,,35VNH,S2B_MSIL2A_20241206T093309_R136_T35VNH_20241206T103412,,9.7,13.1,,90.0,7.400000000000001,1.0,0.2,440.0,,10.0,0.77,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000083,10060,10060,2024-02-06,61.41234231212037,29.399668855924936,,,,440.0,,10.0,0.77,S2_FI_00000083,2023-01-09,1.0,99.982816,83.1955587192166,172.675740224137,,,35VNH,S2B_MSIL2A_20230109T094259_R036_T35VNH_20240810T094942,,9.7,13.1,,90.0,7.400000000000001,1.0,0.2,440.0,,10.0,0.77,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000084,10060,10060,2024-03-05,61.41234231212037,29.399668855924936,,,,500.0,,12.0,1.2,S2_FI_00000084,2023-02-08,1.0,99.763161,76.2475474357969,170.41768004929,,,35VNH,S2B_MSIL2A_20230208T094049_R036_T35VNH_20240813T101951,,9.8,13.699999999999998,,96.0,7.5,1.0,0.9,500.0,,12.0,1.2,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000085,10060,10060,2024-03-05,61.41234231212037,29.399668855924936,,,,500.0,,12.0,1.2,S2_FI_00000085,2023-02-28,1.0,26.003328,69.2171016172935,170.208667846854,,,35VNH,S2B_MSIL2A_20230228T094029_R036_T35VNH_20230301T181338,,9.8,13.699999999999998,,96.0,7.5,1.0,0.9,500.0,,12.0,1.2,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000086,10060,10060,2024-03-05,61.41234231212037,29.399668855924936,,,,500.0,,12.0,1.2,S2_FI_00000086,2023-04-04,0.0,35.110444,55.4169002105759,171.681693098142,,,35VNH,S2A_MSIL2A_20230404T094031_R036_T35VNH_20240825T224659,,9.8,13.699999999999998,,96.0,7.5,1.0,0.9,500.0,,12.0,1.2,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000087,10060,10060,2024-03-05,61.41234231212037,29.399668855924936,,,,500.0,,12.0,1.2,S2_FI_00000087,2023-05-16,0.0,100.0,42.1086134427927,169.155704697923,,,35VNH,S2B_MSIL2A_20230516T092559_R136_T35VNH_20230516T135124,,9.8,13.699999999999998,,96.0,7.5,1.0,0.9,500.0,,12.0,1.2,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000088,10060,10060,2024-03-05,61.41234231212037,29.399668855924936,,,,500.0,,12.0,1.2,S2_FI_00000088,2023-06-08,1.0,90.519845,38.216586513725,171.285207644664,,,35VNH,S2B_MSIL2A_20230608T093549_R036_T35VNH_20240911T145836,,9.8,13.699999999999998,,96.0,7.5,1.0,0.9,500.0,,12.0,1.2,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000089,10060,10060,2024-03-05,61.41234231212037,29.399668855924936,,,,500.0,,12.0,1.2,S2_FI_00000089,2023-07-03,1.0,90.499061,38.2002205763434,169.336651536226,,,35VNH,S2A_MSIL2A_20230703T094041_R036_T35VNH_20230703T161416,,9.8,13.699999999999998,,96.0,7.5,1.0,0.9,500.0,,12.0,1.2,0.4,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000090,10060,10060,2024-04-02,61.41234231212037,29.399668855924936,2.0,,,740.0,,28.0,11.0,S2_FI_00000090,2023-08-02,1.0,96.141231,43.4118805092743,169.353061671041,,,35VNH,S2A_MSIL2A_20230802T094041_R036_T35VNH_20241026T134447,2.0,7.599999999999999,12.199999999999998,,88.0,7.2,11.0,2.0,740.0,,28.0,11.0,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000091,10060,10060,2024-04-02,61.41234231212037,29.399668855924936,2.0,,,740.0,,28.0,11.0,S2_FI_00000091,2023-09-06,1.0,25.755775,54.5450230268766,173.037210687136,,,35VNH,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2.0,7.599999999999999,12.199999999999998,,88.0,7.2,11.0,2.0,740.0,,28.0,11.0,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000092,10060,10060,2024-04-02,61.41234231212037,29.399668855924936,2.0,,,740.0,,28.0,11.0,S2_FI_00000092,2023-10-03,0.0,98.598212,64.9324874901792,173.527670900678,,,35VNH,S2B_MSIL2A_20231003T092729_R136_T35VNH_20241101T185340,2.0,7.599999999999999,12.199999999999998,,88.0,7.2,11.0,2.0,740.0,,28.0,11.0,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000093,10060,10060,2024-04-02,61.41234231212037,29.399668855924936,2.0,,,740.0,,28.0,11.0,S2_FI_00000093,2023-10-31,1.0,98.521167,74.9373601627832,177.979775918871,,,35VNH,S2A_MSIL2A_20231031T094131_R036_T35VNH_20231031T123124,2.0,7.599999999999999,12.199999999999998,,88.0,7.2,11.0,2.0,740.0,,28.0,11.0,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000094,10060,10060,2024-04-02,61.41234231212037,29.399668855924936,2.0,,,740.0,,28.0,11.0,S2_FI_00000094,2023-12-12,0.0,97.809678,84.0992718300985,173.539337116313,,,35VNH,S2B_MSIL2A_20231212T093309_R136_T35VNH_20241112T184056,2.0,7.599999999999999,12.199999999999998,,88.0,7.2,11.0,2.0,740.0,,28.0,11.0,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000095,10060,10060,2024-04-02,61.41234231212037,29.399668855924936,2.0,,,740.0,,28.0,11.0,S2_FI_00000095,2024-01-11,1.0,66.126502,83.1315192307082,170.167769768197,,,35VNH,S2B_MSIL2A_20240111T093249_R136_T35VNH_20240115T131524,2.0,7.599999999999999,12.199999999999998,,88.0,7.2,11.0,2.0,740.0,,28.0,11.0,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000096,10060,10060,2024-05-07,61.41234231212037,29.399668855924936,1.7,,,420.0,,14.0,1.8,S2_FI_00000096,2024-02-05,1.0,95.914358,77.4704053439036,168.097028163643,,,35VNH,S2A_MSIL2A_20240205T093201_R136_T35VNH_20240205T114107,1.7,7.5,11.800000000000002,,97.0,7.3,4.5,6.8,420.0,,14.0,1.8,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000097,10060,10060,2024-05-07,61.41234231212037,29.399668855924936,1.7,,,420.0,,14.0,1.8,S2_FI_00000097,2024-03-04,1.0,36.642608,67.3867071471209,170.282670092089,,,35VNH,S2B_MSIL2A_20240304T093749_R036_T35VNH_20240304T125337,1.7,7.5,11.800000000000002,,97.0,7.3,4.5,6.8,420.0,,14.0,1.8,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
FI_00000098,10060,10060,2024-05-07,61.41234231212037,29.399668855924936,1.7,,,420.0,,14.0,1.8,S2_FI_00000098,2024-04-03,1.0,97.458911,55.5111280037107,171.664174869279,,,35VNH,S2B_MSIL2A_20240403T093549_R036_T35VNH_20240403T133535,1.7,7.5,11.800000000000002,,97.0,7.3,4.5,6.8,420.0,,14.0,1.8,0.5,Hiitolanjoki rajav 002,,Rautjärvi,Rautjärvi,River,VHA1,Vuoksen vesienhoitoalue,3.011,Kokkolanjoen a,Suuret kangasmaiden joet,108.0
